bin	value
0.1	0.3216015854374633
0.2	0.6049251321197886
0.3	0.8383918085731062
0.4	0.9231503229594833
0.5	0.9624559600704639
0.6	0.977759835584263
0.7	0.9802187316500294
0.8	0.9855952730475631
0.9	0.9894854668232531
1	0.9899625660598943
