bin	value
0.1	0.5280124116531633
0.2	0.7876228236510946
0.3	0.875711084295811
0.4	0.8786416135149112
0.5	0.938286502327185
0.6	0.938286502327185
0.7	0.9431132563351147
0.8	0.9431132563351147
0.9	0.9431132563351147
1	0.9431132563351147
