bin	value
0.1	0.321491485613623
0.2	0.5940252495596007
0.3	0.8373825601879037
0.4	0.9215905754550793
0.5	0.9523818261890781
0.6	0.9775029359953024
0.7	0.9812279800352319
0.8	0.9915957134468585
0.9	0.9922930123311803
1	0.9925132119788609
