bin	value
0.1	0.515945526633339
0.2	0.916910877434925
0.3	0.9881054990518876
0.4	0.9979313911394587
0.5	1.0
0.6	1.0
0.7	1.0
0.8	1.0
0.9	1.0
1	1.0
