bin	value
0.1	0.2928104815032296
0.2	0.5634725484439225
0.3	0.8411259541984732
0.4	0.9260679682912507
0.5	0.9532259248385203
0.6	0.9802921315325895
0.7	0.983595126247798
0.8	0.9930270111567822
0.9	0.9938344098649442
1	0.9938344098649442
