bin	value
0.1	0.3024075161479742
0.2	0.5511046682325308
0.3	0.7897276864357017
0.4	0.8822665883734586
0.5	0.926159718144451
0.6	0.945720786846741
0.7	0.9535562243100411
0.8	0.9668966529653552
0.9	0.9886230182031709
1	0.9910819142689372
