bin	value
0.1	0.3955886670581327
0.2	0.6691867293012331
0.3	0.8903772753963594
0.4	0.9471153846153846
0.5	0.9720896946564885
0.6	0.9838520258367587
0.7	0.9861274221961245
0.8	0.9912287140340575
0.9	0.9939445096887844
1	0.9939995596007046
