bin	value
0.1	0.4010202583675866
0.2	0.6662323840281855
0.3	0.8881385789782736
0.4	0.9484182325308279
0.5	0.9790810334703465
0.6	0.9865311215502055
0.7	0.9883844685848503
0.8	0.9912654139753376
0.9	0.9938894597768644
1	0.9939812096300646
